sensor_name,hour,latitude,longitude,avg_pedestrians
FliS_T,5,-37.81911705,144.96558255,135.1
FliS_T,6,-37.81911705,144.96558255,390.8
FliS_T,7,-37.81911705,144.96558255,869.1
FliS_T,8,-37.81911705,144.96558255,2151.0
FliS_T,9,-37.81911705,144.96558255,1290.4
FliS_T,10,-37.81911705,144.96558255,992.0
FliS_T,11,-37.81911705,144.96558255,1205.5
FliS_T,12,-37.81911705,144.96558255,1568.3
FliS_T,13,-37.81911705,144.96558255,1642.2
FliS_T,14,-37.81911705,144.96558255,1605.9
FliS_T,15,-37.81911705,144.96558255,1775.4
FliS_T,16,-37.81911705,144.96558255,2214.2
FliS_T,17,-37.81911705,144.96558255,2991.3
FliS_T,18,-37.81911705,144.96558255,2020.9
FliS_T,19,-37.81911705,144.96558255,1461.4
FliS_T,20,-37.81911705,144.96558255,1269.1
FliS_T,21,-37.81911705,144.96558255,1215.2
FliS_T,22,-37.81911705,144.96558255,946.3
FliS_T,23,-37.81911705,144.96558255,611.7
Fra118_T,0,-37.80841815,144.95906316,35.6
Fra118_T,1,-37.80841815,144.95906316,23.4
Fra118_T,2,-37.80841815,144.95906316,15.9
Fra118_T,3,-37.80841815,144.95906316,13.9
Fra118_T,4,-37.80841815,144.95906316,10.8
Fra118_T,5,-37.80841815,144.95906316,16.9
Fra118_T,6,-37.80841815,144.95906316,38.7
Fra118_T,7,-37.80841815,144.95906316,55.1
Fra118_T,8,-37.80841815,144.95906316,100.1
Fra118_T,9,-37.80841815,144.95906316,141.0
Fra118_T,10,-37.80841815,144.95906316,178.3
Fra118_T,11,-37.80841815,144.95906316,213.0
Fra118_T,12,-37.80841815,144.95906316,262.8
Fra118_T,13,-37.80841815,144.95906316,258.2
Fra118_T,14,-37.80841815,144.95906316,237.8
Fra118_T,15,-37.80841815,144.95906316,212.7
Fra118_T,16,-37.80841815,144.95906316,195.8
Fra118_T,17,-37.80841815,144.95906316,199.2
Fra118_T,18,-37.80841815,144.95906316,195.2
Fra118_T,19,-37.80841815,144.95906316,169.7
Fra118_T,20,-37.80841815,144.95906316,139.1
Fra118_T,21,-37.80841815,144.95906316,112.5
Fra118_T,22,-37.80841815,144.95906316,81.0
Fra118_T,23,-37.80841815,144.95906316,56.7
Hammer1584_T,0,-37.81970749,144.96795734,34.9
Hammer1584_T,1,-37.81970749,144.96795734,12.8
Hammer1584_T,2,-37.81970749,144.96795734,9.2
Hammer1584_T,3,-37.81970749,144.96795734,3.9
Hammer1584_T,4,-37.81970749,144.96795734,3.7
Hammer1584_T,5,-37.81970749,144.96795734,11.9
Hammer1584_T,6,-37.81970749,144.96795734,120.6
Hammer1584_T,7,-37.81970749,144.96795734,368.2
Hammer1584_T,8,-37.81970749,144.96795734,489.4
Hammer1584_T,9,-37.81970749,144.96795734,456.8
Hammer1584_T,10,-37.81970749,144.96795734,538.3
Hammer1584_T,11,-37.81970749,144.96795734,689.1
Hammer1584_T,12,-37.81970749,144.96795734,1016.4
Hammer1584_T,13,-37.81970749,144.96795734,989.8
Hammer1584_T,14,-37.81970749,144.96795734,803.6
Hammer1584_T,15,-37.81970749,144.96795734,758.1
Hammer1584_T,16,-37.81970749,144.96795734,800.6
Hammer1584_T,17,-37.81970749,144.96795734,892.0
Hammer1584_T,18,-37.81970749,144.96795734,753.9
Hammer1584_T,19,-37.81970749,144.96795734,663.9
Hammer1584_T,20,-37.81970749,144.96795734,416.9
Hammer1584_T,21,-37.81970749,144.96795734,173.6
Hammer1584_T,22,-37.81970749,144.96795734,125.6
Hammer1584_T,23,-37.81970749,144.96795734,70.7
HarEsB_T,0,-37.81471642,144.9446508,13.9
HarEsB_T,1,-37.81471642,144.9446508,6.9
HarEsB_T,2,-37.81471642,144.9446508,4.1
HarEsB_T,3,-37.81471642,144.9446508,3.0
HarEsB_T,4,-37.81471642,144.9446508,2.4
HarEsB_T,5,-37.81471642,144.9446508,3.2
HarEsB_T,6,-37.81471642,144.9446508,15.4
HarEsB_T,7,-37.81471642,144.9446508,65.2
HarEsB_T,8,-37.81471642,144.9446508,119.9
HarEsB_T,9,-37.81471642,144.9446508,91.7
HarEsB_T,10,-37.81471642,144.9446508,89.1
HarEsB_T,11,-37.81471642,144.9446508,94.5
HarEsB_T,12,-37.81471642,144.9446508,103.0
HarEsB_T,13,-37.81471642,144.9446508,100.8
HarEsB_T,14,-37.81471642,144.9446508,100.9
HarEsB_T,15,-37.81471642,144.9446508,115.2
HarEsB_T,16,-37.81471642,144.9446508,147.9
HarEsB_T,17,-37.81471642,144.9446508,162.0
HarEsB_T,18,-37.81471642,144.9446508,91.9
HarEsB_T,19,-37.81471642,144.9446508,65.6
HarEsB_T,20,-37.81471642,144.9446508,43.8
HarEsB_T,21,-37.81471642,144.9446508,32.4
HarEsB_T,22,-37.81471642,144.9446508,40.8
HarEsB_T,23,-37.81471642,144.9446508,31.7
HarEsP_T,0,-37.81441438,144.94433026,41.0
HarEsP_T,1,-37.81441438,144.94433026,17.5
HarEsP_T,2,-37.81441438,144.94433026,8.7
HarEsP_T,3,-37.81441438,144.94433026,6.0
HarEsP_T,4,-37.81441438,144.94433026,5.8
HarEsP_T,5,-37.81441438,144.94433026,15.4
HarEsP_T,6,-37.81441438,144.94433026,60.7
HarEsP_T,7,-37.81441438,144.94433026,179.1
HarEsP_T,8,-37.81441438,144.94433026,242.6
HarEsP_T,9,-37.81441438,144.94433026,207.4
HarEsP_T,10,-37.81441438,144.94433026,204.3
HarEsP_T,11,-37.81441438,144.94433026,227.5
HarEsP_T,12,-37.81441438,144.94433026,310.3
HarEsP_T,13,-37.81441438,144.94433026,279.0
HarEsP_T,14,-37.81441438,144.94433026,245.2
HarEsP_T,15,-37.81441438,144.94433026,289.2
HarEsP_T,16,-37.81441438,144.94433026,333.9
HarEsP_T,17,-37.81441438,144.94433026,421.6
HarEsP_T,18,-37.81441438,144.94433026,416.7
HarEsP_T,19,-37.81441438,144.94433026,357.8
HarEsP_T,20,-37.81441438,144.94433026,300.1
HarEsP_T,21,-37.81441438,144.94433026,223.9
HarEsP_T,22,-37.81441438,144.94433026,189.5
HarEsP_T,23,-37.81441438,144.94433026,108.6
KenMac_T,0,-37.79453803,144.93036194,3.5
KenMac_T,1,-37.79453803,144.93036194,2.3
KenMac_T,2,-37.79453803,144.93036194,1.8
KenMac_T,3,-37.79453803,144.93036194,1.6
KenMac_T,4,-37.79453803,144.93036194,1.5
KenMac_T,5,-37.79453803,144.93036194,3.5
KenMac_T,6,-37.79453803,144.93036194,16.9
KenMac_T,7,-37.79453803,144.93036194,47.7
KenMac_T,8,-37.79453803,144.93036194,105.0
KenMac_T,9,-37.79453803,144.93036194,106.6
KenMac_T,10,-37.79453803,144.93036194,109.1
KenMac_T,11,-37.79453803,144.93036194,115.4
KenMac_T,12,-37.79453803,144.93036194,128.3
KenMac_T,13,-37.79453803,144.93036194,112.3
KenMac_T,14,-37.79453803,144.93036194,93.0
KenMac_T,15,-37.79453803,144.93036194,114.3
KenMac_T,16,-37.79453803,144.93036194,110.7
KenMac_T,17,-37.79453803,144.93036194,116.8
KenMac_T,18,-37.79453803,144.93036194,94.1
KenMac_T,19,-37.79453803,144.93036194,64.4
KenMac_T,20,-37.79453803,144.93036194,38.1
KenMac_T,21,-37.79453803,144.93036194,20.6
KenMac_T,22,-37.79453803,144.93036194,12.9
KenMac_T,23,-37.79453803,144.93036194,6.5
King163_T,0,-37.81627451,144.95550503,182.4
King163_T,1,-37.81627451,144.95550503,129.1
King163_T,2,-37.81627451,144.95550503,103.3
King163_T,3,-37.81627451,144.95550503,78.6
King163_T,4,-37.81627451,144.95550503,64.1
King163_T,5,-37.81627451,144.95550503,58.2
King163_T,6,-37.81627451,144.95550503,72.1
King163_T,7,-37.81627451,144.95550503,118.4
King163_T,8,-37.81627451,144.95550503,247.1
King163_T,9,-37.81627451,144.95550503,260.1
King163_T,10,-37.81627451,144.95550503,309.6
King163_T,11,-37.81627451,144.95550503,364.6
King163_T,12,-37.81627451,144.95550503,570.6
King163_T,13,-37.81627451,144.95550503,576.6
King163_T,14,-37.81627451,144.95550503,417.3
King163_T,15,-37.81627451,144.95550503,391.0
King163_T,16,-37.81627451,144.95550503,401.5
King163_T,17,-37.81627451,144.95550503,526.8
King163_T,18,-37.81627451,144.95550503,547.8
King163_T,19,-37.81627451,144.95550503,519.6
King163_T,20,-37.81627451,144.95550503,478.1
King163_T,21,-37.81627451,144.95550503,414.6
King163_T,22,-37.81627451,144.95550503,355.1
King163_T,23,-37.81627451,144.95550503,282.5
King2_T,0,-37.82009057,144.95758725,105.8
King2_T,1,-37.82009057,144.95758725,75.7
King2_T,2,-37.82009057,144.95758725,56.1
King2_T,3,-37.82009057,144.95758725,45.9
King2_T,4,-37.82009057,144.95758725,32.7
King2_T,5,-37.82009057,144.95758725,24.7
King2_T,6,-37.82009057,144.95758725,37.3
King2_T,7,-37.82009057,144.95758725,75.8
King2_T,8,-37.82009057,144.95758725,154.1
King2_T,9,-37.82009057,144.95758725,165.8
King2_T,10,-37.82009057,144.95758725,201.7
King2_T,11,-37.82009057,144.95758725,225.6
King2_T,12,-37.82009057,144.95758725,307.2
King2_T,13,-37.82009057,144.95758725,324.8
King2_T,14,-37.82009057,144.95758725,257.6
King2_T,15,-37.82009057,144.95758725,238.1
King2_T,16,-37.82009057,144.95758725,245.6
King2_T,17,-37.82009057,144.95758725,258.3
King2_T,18,-37.82009057,144.95758725,208.1
King2_T,19,-37.82009057,144.95758725,179.4
King2_T,20,-37.82009057,144.95758725,170.7
King2_T,21,-37.82009057,144.95758725,173.6
King2_T,22,-37.82009057,144.95758725,172.6
King2_T,23,-37.82009057,144.95758725,152.1
King335_T,0,-37.81267639,144.95386444,70.0
King335_T,1,-37.81267639,144.95386444,40.4
King335_T,2,-37.81267639,144.95386444,23.6
King335_T,3,-37.81267639,144.95386444,15.8
King335_T,4,-37.81267639,144.95386444,12.3
King335_T,5,-37.81267639,144.95386444,17.9
King335_T,6,-37.81267639,144.95386444,40.7
King335_T,7,-37.81267639,144.95386444,86.5
King335_T,8,-37.81267639,144.95386444,195.0
King335_T,9,-37.81267639,144.95386444,193.5
King335_T,10,-37.81267639,144.95386444,231.9
King335_T,11,-37.81267639,144.95386444,245.7
King335_T,12,-37.81267639,144.95386444,315.8
King335_T,13,-37.81267639,144.95386444,327.2
King335_T,14,-37.81267639,144.95386444,275.3
King335_T,15,-37.81267639,144.95386444,272.9
King335_T,16,-37.81267639,144.95386444,283.4
King335_T,17,-37.81267639,144.95386444,327.3
King335_T,18,-37.81267639,144.95386444,308.6
King335_T,19,-37.81267639,144.95386444,270.0
King335_T,20,-37.81267639,144.95386444,231.8
King335_T,21,-37.81267639,144.95386444,202.3
King335_T,22,-37.81267639,144.95386444,162.7
King335_T,23,-37.81267639,144.95386444,124.7
Lat224_T,0,-37.80996494,144.96216521,112.0
Lat224_T,1,-37.80996494,144.96216521,70.3
Lat224_T,2,-37.80996494,144.96216521,47.6
Lat224_T,3,-37.80996494,144.96216521,33.1
Lat224_T,4,-37.80996494,144.96216521,24.0
Lat224_T,5,-37.80996494,144.96216521,25.6
Lat224_T,6,-37.80996494,144.96216521,83.1
Lat224_T,7,-37.80996494,144.96216521,86.7
Lat224_T,8,-37.80996494,144.96216521,170.0
Lat224_T,9,-37.80996494,144.96216521,207.9
Lat224_T,10,-37.80996494,144.96216521,288.1
Lat224_T,11,-37.80996494,144.96216521,342.4
Lat224_T,12,-37.80996494,144.96216521,456.5
Lat224_T,13,-37.80996494,144.96216521,481.8
Lat224_T,14,-37.80996494,144.96216521,483.9
Lat224_T,15,-37.80996494,144.96216521,474.5
Lat224_T,16,-37.80996494,144.96216521,499.1
Lat224_T,17,-37.80996494,144.96216521,543.4
Lat224_T,18,-37.80996494,144.96216521,530.1
Lat224_T,19,-37.80996494,144.96216521,479.2
Lat224_T,20,-37.80996494,144.96216521,405.8
Lat224_T,21,-37.80996494,144.96216521,345.5
Lat224_T,22,-37.80996494,144.96216521,272.0
Lat224_T,23,-37.80996494,144.96216521,182.5
Lat526_T,0,-37.81304149,144.95155955,10.0
Lat526_T,0,-37.813005,144.95160411,28.7
Lat526_T,1,-37.81304149,144.95155955,6.1
Lat526_T,1,-37.813005,144.95160411,12.2
Lat526_T,2,-37.81304149,144.95155955,3.9
Lat526_T,2,-37.813005,144.95160411,6.0
Lat526_T,3,-37.81304149,144.95155955,3.2
Lat526_T,3,-37.813005,144.95160411,4.8
Lat526_T,4,-37.81304149,144.95155955,3.2
Lat526_T,4,-37.813005,144.95160411,4.2
Lat526_T,5,-37.81304149,144.95155955,5.6
Lat526_T,5,-37.813005,144.95160411,9.7
Lat526_T,6,-37.81304149,144.95155955,19.6
Lat526_T,6,-37.813005,144.95160411,39.2
Lat526_T,7,-37.81304149,144.95155955,49.6
Lat526_T,7,-37.813005,144.95160411,85.6
Lat526_T,8,-37.81304149,144.95155955,89.4
Lat526_T,8,-37.813005,144.95160411,144.9
Lat526_T,9,-37.81304149,144.95155955,88.1
Lat526_T,9,-37.813005,144.95160411,141.8
Lat526_T,10,-37.81304149,144.95155955,86.9
Lat526_T,10,-37.813005,144.95160411,150.4
Lat526_T,11,-37.81304149,144.95155955,87.6
Lat526_T,11,-37.813005,144.95160411,159.4
Lat526_T,12,-37.81304149,144.95155955,93.0
Lat526_T,12,-37.813005,144.95160411,193.6
Lat526_T,13,-37.81304149,144.95155955,70.7
Lat526_T,13,-37.813005,144.95160411,192.9
Lat526_T,14,-37.81304149,144.95155955,62.3
Lat526_T,14,-37.813005,144.95160411,180.2
Lat526_T,15,-37.81304149,144.95155955,78.3
Lat526_T,15,-37.813005,144.95160411,200.7
Lat526_T,16,-37.81304149,144.95155955,95.0
Lat526_T,16,-37.813005,144.95160411,224.9
Lat526_T,17,-37.81304149,144.95155955,121.9
Lat526_T,17,-37.813005,144.95160411,246.5
Lat526_T,18,-37.81304149,144.95155955,107.4
Lat526_T,18,-37.813005,144.95160411,208.4
Lat526_T,19,-37.81304149,144.95155955,81.0
Lat526_T,19,-37.813005,144.95160411,160.1
Lat526_T,20,-37.81304149,144.95155955,55.4
Lat526_T,20,-37.813005,144.95160411,131.7
Lat526_T,21,-37.81304149,144.95155955,36.4
Lat526_T,21,-37.813005,144.95160411,111.8
Lat526_T,22,-37.81304149,144.95155955,31.0
Lat526_T,22,-37.813005,144.95160411,103.0
Lat526_T,23,-37.81304149,144.95155955,20.6
Lat526_T,23,-37.813005,144.95160411,72.4
LatWill_T,0,-37.81193681,144.95621105,51.9
LatWill_T,1,-37.81193681,144.95621105,28.2
LatWill_T,2,-37.81193681,144.95621105,16.3
LatWill_T,3,-37.81193681,144.95621105,11.4
LatWill_T,4,-37.81193681,144.95621105,9.5
LatWill_T,5,-37.81193681,144.95621105,23.4
LatWill_T,6,-37.81193681,144.95621105,73.6
LatWill_T,7,-37.81193681,144.95621105,189.1
LatWill_T,8,-37.81193681,144.95621105,452.4
LatWill_T,9,-37.81193681,144.95621105,308.8
LatWill_T,10,-37.81193681,144.95621105,208.2
LatWill_T,11,-37.81193681,144.95621105,206.5
LatWill_T,12,-37.81193681,144.95621105,302.7
LatWill_T,13,-37.81193681,144.95621105,315.7
LatWill_T,14,-37.81193681,144.95621105,263.5
LatWill_T,15,-37.81193681,144.95621105,285.8
LatWill_T,16,-37.81193681,144.95621105,378.6
LatWill_T,17,-37.81193681,144.95621105,446.7
LatWill_T,18,-37.81193681,144.95621105,280.5
LatWill_T,19,-37.81193681,144.95621105,196.1
LatWill_T,20,-37.81193681,144.95621105,167.5
LatWill_T,21,-37.81193681,144.95621105,151.6
LatWill_T,22,-37.81193681,144.95621105,125.8
LatWill_T,23,-37.81193681,144.95621105,94.8
Lon189_T,0,-37.8112185,144.96656806,300.1
Lon189_T,1,-37.8112185,144.96656806,223.8
Lon189_T,2,-37.8112185,144.96656806,141.4
Lon189_T,3,-37.8112185,144.96656806,115.4
Lon189_T,4,-37.8112185,144.96656806,78.3
Lon189_T,5,-37.8112185,144.96656806,59.6
Lon189_T,6,-37.8112185,144.96656806,53.2
Lon189_T,7,-37.8112185,144.96656806,84.2
Lon189_T,8,-37.8112185,144.96656806,157.5
Lon189_T,9,-37.8112185,144.96656806,201.8
Lon189_T,10,-37.8112185,144.96656806,289.8
Lon189_T,11,-37.8112185,144.96656806,421.3
Lon189_T,12,-37.8112185,144.96656806,694.6
Lon189_T,13,-37.8112185,144.96656806,725.0
Lon189_T,14,-37.8112185,144.96656806,634.8
Lon189_T,15,-37.8112185,144.96656806,629.4
Lon189_T,16,-37.8112185,144.96656806,657.5
Lon189_T,17,-37.8112185,144.96656806,771.1
Lon189_T,18,-37.8112185,144.96656806,818.5
Lon189_T,19,-37.8112185,144.96656806,784.1
Lon189_T,20,-37.8112185,144.96656806,721.5
Lon189_T,21,-37.8112185,144.96656806,664.4
Lon189_T,22,-37.8112185,144.96656806,560.8
Lon189_T,23,-37.8112185,144.96656806,427.3
Lon364_T,0,-37.81234775,144.96153311,107.2
Lon364_T,1,-37.81234775,144.96153311,66.5
Lon364_T,2,-37.81234775,144.96153311,41.1
Lon364_T,3,-37.81234775,144.96153311,30.4
Lon364_T,4,-37.81234775,144.96153311,22.3
Lon364_T,5,-37.81234775,144.96153311,26.4
Lon364_T,6,-37.81234775,144.96153311,43.3
Lon364_T,7,-37.81234775,144.96153311,106.2
Lon364_T,8,-37.81234775,144.96153311,242.0
Lon364_T,9,-37.81234775,144.96153311,315.5
Lon364_T,10,-37.81234775,144.96153311,405.3
Lon364_T,11,-37.81234775,144.96153311,503.6
Lon364_T,12,-37.81234775,144.96153311,712.8
Lon364_T,13,-37.81234775,144.96153311,770.8
Lon364_T,14,-37.81234775,144.96153311,687.0
Lon364_T,15,-37.81234775,144.96153311,670.2
Lon364_T,16,-37.81234775,144.96153311,680.6
Lon364_T,17,-37.81234775,144.96153311,808.3
Lon364_T,18,-37.81234775,144.96153311,791.6
Lon364_T,19,-37.81234775,144.96153311,742.9
Lon364_T,20,-37.81234775,144.96153311,643.1
Lon364_T,21,-37.81234775,144.96153311,523.9
Lon364_T,22,-37.81234775,144.96153311,336.6
Lon364_T,23,-37.81234775,144.96153311,192.8
LtB170_T,0,-37.81172914,144.9682466,221.3
LtB170_T,1,-37.81172914,144.9682466,133.9
LtB170_T,2,-37.81172914,144.9682466,86.1
LtB170_T,3,-37.81172914,144.9682466,64.6
LtB170_T,4,-37.81172914,144.9682466,37.7
LtB170_T,5,-37.81172914,144.9682466,20.3
LtB170_T,6,-37.81172914,144.9682466,23.0
LtB170_T,7,-37.81172914,144.9682466,49.5
LtB170_T,8,-37.81172914,144.9682466,99.3
LtB170_T,9,-37.81172914,144.9682466,124.9
LtB170_T,10,-37.81172914,144.9682466,211.6
LtB170_T,11,-37.81172914,144.9682466,347.7
LtB170_T,12,-37.81172914,144.9682466,588.1
LtB170_T,13,-37.81172914,144.9682466,595.2
LtB170_T,14,-37.81172914,144.9682466,478.4
LtB170_T,15,-37.81172914,144.9682466,466.1
LtB170_T,16,-37.81172914,144.9682466,462.2
LtB170_T,17,-37.81172914,144.9682466,630.9
LtB170_T,18,-37.81172914,144.9682466,813.6
LtB170_T,19,-37.81172914,144.9682466,848.7
LtB170_T,20,-37.81172914,144.9682466,716.4
LtB170_T,21,-37.81172914,144.9682466,613.5
LtB170_T,22,-37.81172914,144.9682466,476.5
LtB170_T,23,-37.81172914,144.9682466,312.8
LtB210_T,0,-37.81237202,144.96550671,232.6
LtB210_T,1,-37.81237202,144.96550671,145.6
LtB210_T,2,-37.81237202,144.96550671,79.0
LtB210_T,3,-37.81237202,144.96550671,49.7
LtB210_T,4,-37.81237202,144.96550671,24.1
LtB210_T,5,-37.81237202,144.96550671,15.0
LtB210_T,6,-37.81237202,144.96550671,23.7
LtB210_T,7,-37.81237202,144.96550671,41.8
LtB210_T,8,-37.81237202,144.96550671,97.1
LtB210_T,9,-37.81237202,144.96550671,168.1
LtB210_T,10,-37.81237202,144.96550671,323.1
LtB210_T,11,-37.81237202,144.96550671,565.5
LtB210_T,12,-37.81237202,144.96550671,954.1
LtB210_T,13,-37.81237202,144.96550671,1038.2
LtB210_T,14,-37.81237202,144.96550671,979.8
LtB210_T,15,-37.81237202,144.96550671,939.8
LtB210_T,16,-37.81237202,144.96550671,940.0
LtB210_T,17,-37.81237202,144.96550671,1096.5
LtB210_T,18,-37.81237202,144.96550671,1231.7
LtB210_T,19,-37.81237202,144.96550671,1217.3
LtB210_T,20,-37.81237202,144.96550671,1070.9
LtB210_T,21,-37.81237202,144.96550671,886.2
LtB210_T,22,-37.81237202,144.96550671,618.7
LtB210_T,23,-37.81237202,144.96550671,385.6
Lyg161_T,0,-37.80169681,144.96658911,58.5
Lyg161_T,1,-37.80169681,144.96658911,21.3
Lyg161_T,2,-37.80169681,144.96658911,11.8
Lyg161_T,3,-37.80169681,144.96658911,10.3
Lyg161_T,4,-37.80169681,144.96658911,9.8
Lyg161_T,5,-37.80169681,144.96658911,11.0
Lyg161_T,6,-37.80169681,144.96658911,16.7
Lyg161_T,7,-37.80169681,144.96658911,47.5
Lyg161_T,8,-37.80169681,144.96658911,94.7
Lyg161_T,9,-37.80169681,144.96658911,133.0
Lyg161_T,10,-37.80169681,144.96658911,186.8
Lyg161_T,11,-37.80169681,144.96658911,238.4
Lyg161_T,12,-37.80169681,144.96658911,321.2
Lyg161_T,13,-37.80169681,144.96658911,347.9
Lyg161_T,14,-37.80169681,144.96658911,326.5
Lyg161_T,15,-37.80169681,144.96658911,309.8
Lyg161_T,16,-37.80169681,144.96658911,300.6
Lyg161_T,17,-37.80169681,144.96658911,332.8
Lyg161_T,18,-37.80169681,144.96658911,386.6
Lyg161_T,19,-37.80169681,144.96658911,443.0
Lyg161_T,20,-37.80169681,144.96658911,474.6
Lyg161_T,21,-37.80169681,144.96658911,420.6
Lyg161_T,22,-37.80169681,144.96658911,292.0
Lyg161_T,23,-37.80169681,144.96658911,151.0
Lyg260_T,0,-37.80107122,144.96704554,51.3
Lyg260_T,1,-37.80107122,144.96704554,20.4
Lyg260_T,2,-37.80107122,144.96704554,9.1
Lyg260_T,3,-37.80107122,144.96704554,6.9
Lyg260_T,4,-37.80107122,144.96704554,6.4
Lyg260_T,5,-37.80107122,144.96704554,7.4
Lyg260_T,6,-37.80107122,144.96704554,11.2
Lyg260_T,7,-37.80107122,144.96704554,27.7
Lyg260_T,8,-37.80107122,144.96704554,65.5
Lyg260_T,9,-37.80107122,144.96704554,81.5
Lyg260_T,10,-37.80107122,144.96704554,111.1
Lyg260_T,11,-37.80107122,144.96704554,155.5
Lyg260_T,12,-37.80107122,144.96704554,228.8
Lyg260_T,13,-37.80107122,144.96704554,211.4
Lyg260_T,14,-37.80107122,144.96704554,204.1
Lyg260_T,15,-37.80107122,144.96704554,192.9
Lyg260_T,16,-37.80107122,144.96704554,197.5
Lyg260_T,17,-37.80107122,144.96704554,244.4
Lyg260_T,18,-37.80107122,144.96704554,233.5
Lyg260_T,19,-37.80107122,144.96704554,140.2
Lyg260_T,20,-37.80107122,144.96704554,106.9
Lyg260_T,21,-37.80107122,144.96704554,350.6
Lyg260_T,22,-37.80107122,144.96704554,154.3
Lyg260_T,23,-37.80107122,144.96704554,99.2
Lyg309_T,0,-37.79808192,144.96721013,22.9
Lyg309_T,1,-37.79808192,144.96721013,9.7
Lyg309_T,2,-37.79808192,144.96721013,5.3
Lyg309_T,3,-37.79808192,144.96721013,5.0
Lyg309_T,4,-37.79808192,144.96721013,7.0
Lyg309_T,5,-37.79808192,144.96721013,8.8
Lyg309_T,6,-37.79808192,144.96721013,18.2
Lyg309_T,7,-37.79808192,144.96721013,42.7
Lyg309_T,8,-37.79808192,144.96721013,100.1
Lyg309_T,9,-37.79808192,144.96721013,178.2
Lyg309_T,10,-37.79808192,144.96721013,259.5
Lyg309_T,11,-37.79808192,144.96721013,347.1
Lyg309_T,12,-37.79808192,144.96721013,443.0
Lyg309_T,13,-37.79808192,144.96721013,444.4
Lyg309_T,14,-37.79808192,144.96721013,419.4
Lyg309_T,15,-37.79808192,144.96721013,394.4
Lyg309_T,16,-37.79808192,144.96721013,380.2
Lyg309_T,17,-37.79808192,144.96721013,410.5
Lyg309_T,18,-37.79808192,144.96721013,423.2
Lyg309_T,19,-37.79808192,144.96721013,398.5
Lyg309_T,20,-37.79808192,144.96721013,377.9
Lyg309_T,21,-37.79808192,144.96721013,290.9
Lyg309_T,22,-37.79808192,144.96721013,153.9
Lyg309_T,23,-37.79808192,144.96721013,58.8
MCEC_T,0,-37.82401776,144.95604426,108.0
MCEC_T,1,-37.82401776,144.95604426,56.1
MCEC_T,2,-37.82401776,144.95604426,24.8
MCEC_T,3,-37.82401776,144.95604426,15.8
MCEC_T,4,-37.82401776,144.95604426,15.4
MCEC_T,5,-37.82401776,144.95604426,36.9
MCEC_T,6,-37.82401776,144.95604426,158.9
MCEC_T,7,-37.82401776,144.95604426,388.4
MCEC_T,8,-37.82401776,144.95604426,654.1
MCEC_T,9,-37.82401776,144.95604426,670.0
MCEC_T,10,-37.82401776,144.95604426,839.4
MCEC_T,11,-37.82401776,144.95604426,1034.7
MCEC_T,12,-37.82401776,144.95604426,1279.6
MCEC_T,13,-37.82401776,144.95604426,1378.4
MCEC_T,14,-37.82401776,144.95604426,1404.4
MCEC_T,15,-37.82401776,144.95604426,1469.4
MCEC_T,16,-37.82401776,144.95604426,1503.8
MCEC_T,17,-37.82401776,144.95604426,1551.5
MCEC_T,18,-37.82401776,144.95604426,1310.2
MCEC_T,19,-37.82401776,144.95604426,788.8
MCEC_T,20,-37.82401776,144.95604426,701.3
MCEC_T,21,-37.82401776,144.95604426,634.2
MCEC_T,22,-37.82401776,144.95604426,476.2
MCEC_T,23,-37.82401776,144.95604426,250.8
Mac330_T,0,-37.79497059,144.93530329,2.9
Mac330_T,1,-37.79497059,144.93530329,2.9
Mac330_T,2,-37.79497059,144.93530329,1.9
Mac330_T,3,-37.79497059,144.93530329,1.9
Mac330_T,4,-37.79497059,144.93530329,1.2
Mac330_T,5,-37.79497059,144.93530329,4.5
Mac330_T,6,-37.79497059,144.93530329,21.5
Mac330_T,7,-37.79497059,144.93530329,62.9
Mac330_T,8,-37.79497059,144.93530329,109.6
Mac330_T,9,-37.79497059,144.93530329,67.9
Mac330_T,10,-37.79497059,144.93530329,60.6
Mac330_T,11,-37.79497059,144.93530329,63.5
Mac330_T,12,-37.79497059,144.93530329,72.3
Mac330_T,13,-37.79497059,144.93530329,65.4
Mac330_T,14,-37.79497059,144.93530329,68.7
Mac330_T,15,-37.79497059,144.93530329,71.2
Mac330_T,16,-37.79497059,144.93530329,86.1
Mac330_T,17,-37.79497059,144.93530329,108.1
Mac330_T,18,-37.79497059,144.93530329,60.4
Mac330_T,19,-37.79497059,144.93530329,38.2
Mac330_T,20,-37.79497059,144.93530329,19.7
Mac330_T,21,-37.79497059,144.93530329,9.2
Mac330_T,22,-37.79497059,144.93530329,6.0
Mac330_T,23,-37.79497059,144.93530329,4.4
NewQ_T,0,-37.81457988,144.94292398,30.7
NewQ_T,1,-37.81457988,144.94292398,17.0
NewQ_T,2,-37.81457988,144.94292398,8.5
NewQ_T,3,-37.81457988,144.94292398,4.9
NewQ_T,4,-37.81457988,144.94292398,4.3
NewQ_T,5,-37.81457988,144.94292398,11.3
NewQ_T,6,-37.81457988,144.94292398,53.3
NewQ_T,7,-37.81457988,144.94292398,155.3
NewQ_T,8,-37.81457988,144.94292398,216.5
NewQ_T,9,-37.81457988,144.94292398,219.2
NewQ_T,10,-37.81457988,144.94292398,234.2
NewQ_T,11,-37.81457988,144.94292398,274.2
NewQ_T,12,-37.81457988,144.94292398,379.9
NewQ_T,13,-37.81457988,144.94292398,364.9
