id,name,category,sub_category,address,latitude,longitude,artist,year,description,material
361,Ecophene,Artworks & Fountains,Sculpture,"Queensbridge Square approximately 34m South of Signal, Northbank, Flinders Walk, Melbourne, 3000",-37.81980563381243,144.96328536951518,Karen Abernethy with Kiko Gianocca,2007,"Curtain of flowing water installed under arch of Sandridge Bridge, Yarra River. Ecophene re-inhabits this site where the destruction of the Yarra Yarra's waterfall in 1883 had irreversible consequences for the river's ecology.",
362,Duke & Duchess of York Memorial [also known as Temperence],Artworks & Fountains,Drinking Fountain,"Elizabeth Street between Therry Street and Victoria Street approximately 14m West of Activia Hair Fashion, 514A Elizabeth Street, Melbourne, 3000",-37.806629217036544,144.95990887514094,"Churchman & Sons, J.",1901,"Memorial stone drinking fountain enclosed by four turned sandstone pillars and stone canopy with painted gothic arches.  The canopy surmounted by a symbolic ""Rule Britannia"" figure - a draped sculpture of a woman holding an anchor.  This stone drinking fountain commemorates the visit of the Duke and Duchess of Cornwall and York, who visited Australia soon after Edward VII's ascension to the throne. During their stay in Melbourne, they opened the first Federal Parliament on 9 May 1901.   The memorial fountain, with its sandstone pillars and symbolic figure of Britannia, was presented to the City of Melbourne by the Women's Christian Temperance Union of Australia in an effort to promote abstinence. In part, its inscription reads: `For God, home and humanity'",
363,Signature Work,Artworks & Fountains,Sculpture,"Waterview Walk between Bourke Street and Batmans Hill Drive approximately 19m West of Nawab's Palace Dine In, 20 Waterview Walk, Docklands, 3008",-37.81924314424904,144.9472467890078,"FLOYD, Emily <br>",2004,"Melbourne artist Emily Floyd's Signature Work is a playful addition to the public art collection at Docklands. Resembling an abstracted toy rabbit, it is intended to amuse and confound passers-by. Standing nearly four metres high and coated in black polyurethane paint, the aluminium-plate sculpture is also reminiscent of futuristic creations such as Darth Vader, or the menacing rabbit figure in the film Donny Darko. Planted in the urban landscape of Docklands, the presence of this giant rabbit is both cute and unsettling as it looms over the viewer.",
364,Walker Fountain,Artworks & Fountains,Fountain,"Kings Domain approximately 92m NE of Faculty Of The VCA & Music, Building 871, 204-234 St Kilda Road, Southbank, 3006",-37.82354894212269,144.97082755442526,"Mobelt, Digregorio & Associates",1981,"Large fountain comprised of 46 underwater lights and 144 individual streams of water. The Edmund Fitzgibbon Memorial first occupied the site of the Walker Fountain, this concrete fountain was donated to the people of Victoria in 1981 by former Melbourne Mayor Ron Walker and his wife, Barbara.",
365,Apollo Belvedere,Artworks & Fountains,Sculpture,Queen Victoria Gardens,-37.82105938009447,144.969757416659,Unknown,,"This marble bust is a replica of the Apollo Belvedere found in Rome's Vatican Museum. Known as the Greek god of the sun, Apollo would harness four horses to his chariot each day to drive the sun across the sky. In art, the youthful Apollo is traditionally seen as the epitome of beauty, but this god also has associations with music, prophecy and medicine.   Belvedere Apollo was donated to the city by well-known solicitor, politician, newspaper proprietor and educationist Theodore Fink. He acquired the bust and a replica of the Farnex Hercules for the people of Victoria when he was visiting Rome. The works were sited at the main entrance to Queen Victoria Gardens when they were unveiled in 1928; their location was slightly altered when Alexandra Avenue was lowered to pass beneath St Kilda Road. Fink's donation marked the end of a tradition of placing copies of classical statuary in Melbourne's public gardens, a practice that took hold in the 1860s and lasted into the early decades of the 20th century.    The two busts were unveiled on the 2 October 1928 at the main entry to the Queen Victoria Gardens.  Fink hoped the busts would ''''''''not only beautify our parks but elevate the taste of people and help them to appreciate fine things, stimulate the national love of beauty, that will express itself in the work of Australian sculptors and artists. ''''''''This donation marked the end of a tradition of placing copies of classical statuary in Melbourne''''''''s public gardens.  Since the 1860s the Fitzroy, Flagstaff and Carlton Gardens had been profusely ornamented with casts of sculptures from the National Gallery and elsewhere.  But by Fink''''''''s time these had gone out of fashion and were allowed to deteriorate.  Most were removed by the 1930s. The position of the busts was slightly altered when Alexandra Avenue was lowered to pass below St Kilda Road.",
366,Ned and Dan,Artworks & Fountains,Art,"20 Doepel Way, DOCKLANDS",-37.8149351757693,144.940308036389,Alexander Knox,2006,Three-dimensional frieze,
367,Threaded Field,Artworks & Fountains,Art,"157 Wurundjeri Way, DOCKLANDS",-37.8152979137773,144.947771877035,Simon Perry,1999,Sculpture,
368,Webb Bridge,Artworks & Fountains,Art,"50 River Esplanade, DOCKLANDS",-37.8239756487966,144.947233077573,Robert Owen and Denton Corker Marshall,2003,Pedestrian and cyclist bridge,
369,Weathervanes,Artworks & Fountains,Art,"270 Bourke Street, MELBOURNE",-37.8134883855915,144.965515931433,Daniel Jenkins,1993,Hand-beaten copper sculpture with gold-leaf detail,
370,Port Phillip Monument,Artworks & Fountains,Art,"178 Sims Street, WEST MELBOURNE",-37.8056957854241,144.907291041632,unknown,1941,Basalt monument,
371,Threaded Field,Artworks & Fountains,Art,"687 La Trobe Street, DOCKLANDS",-37.8155239604994,144.946828976445,Simon Perry,1999,Sculpture,
372,Threaded Field,Artworks & Fountains,Art,"750 Bourke Street, DOCKLANDS",-37.8179724438437,144.947887016093,Simon Perry,1999,Sculpture,
373,The Travellers,Artworks & Fountains,Art,"Sandridge Bridge, SOUTHBANK",-37.8206998343058,144.962209921997,Artist Nadim Karam; manufacturer Arup Engineering,2005,Stainless-steel tubing and glass panel installation,
374,Shoal Fly By,Artworks & Fountains,Art,"125 Harbour Esplanade, DOCKLANDS",-37.8176052348949,144.945539402201,Cat McCleod and Michael Bellemo,2003,Sculpture,
375,Ned and Dan,Artworks & Fountains,Art,"41 Caravel Lane, DOCKLANDS",-37.81464277494,144.940402722846,Alexander Knox,2006,Three-dimensional frieze,
376,Ned and Dan,Artworks & Fountains,Art,"16 Doepel Way, DOCKLANDS",-37.8148030334672,144.940223820648,Alexander Knox,2006,Three-dimensional frieze,
377,Weathervanes,Artworks & Fountains,Art,"184 Swanston Street, MELBOURNE",-37.8134422577685,144.965689009116,Daniel Jenkins,1993,Hand-beaten copper sculpture with gold-leaf detail,
378,Koorie Heritage Trust Inc,Landmarks,Art Gallery/Museum,,-37.8133854259085,144.954027907736,,,,
379,Macarthur Square,Landmarks,Informal Outdoor Facility (Park/Garden/Reserve),,-37.7983318676737,144.971514146104,,,,
380,Cooks' Cottage,Landmarks,Art Gallery/Museum,,-37.8144604899837,144.979471339826,,,,
381,Royal Exhibition Building,Landmarks,Art Gallery/Museum,,-37.80460262432,144.971521914952,,,,
382,Eureka Skydeck 88,Landmarks,Observation Tower/Wheel,,-37.8216187583314,144.964622218598,,,,
383,Old Melbourne Gaol Crime & Justice Experience,Landmarks,Art Gallery/Museum,,-37.8077644149636,144.965463853978,,,,
384,Melbourne Exhibition Centre,Landmarks,Function/Conference/Exhibition Centre,,-37.8252455123297,144.95435243249,,,,
385,MTC Theatre,Landmarks,Theatre Live,,-37.8242661832902,144.968174400274,,,,
386,Shrine of Rembrance Reserve,Landmarks,Informal Outdoor Facility (Park/Garden/Reserve),,-37.8320733992876,144.973628364465,,,,
387,Dallas Brooks Centre,Landmarks,Function/Conference/Exhibition Centre,,-37.8097374138234,144.981383411592,,,,
