service_id,status,name,monday_open_hours,tuesday_open_hours,wednesday_open_hours,thursday_open_hours,friday_open_hours,address,city,state,postcode,latitude,longitude,saturday_open_hours,parent_org,sunday_open_hours
3dc78227-4536-1135-bd9a-7e76788ed993,CLOSED,The Royal Melbourne Hospital,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,300 GRATTAN STREET,Parkville,VIC,3052,-37.79863148,144.95634016,,MELBOURNE HEALTH,
bdde5806-84fb-a5dd-2e02-186b6ff1df7f,CLOSED,Olympic Park Sports Medicine Centre,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 18:00:00,"Aami Park,60 Olympic Boulevard",Melbourne,VIC,3004,-37.82520676,144.98373413,09:00:00 - 13:00:00,Olympic Park Sports Medicine Centre,
2f3d476b-b84e-3ca0-0a68-cb4533249ea4,CLOSED,Chase Medical Centre,08:00:00 - 15:00:00,08:00:00 - 15:00:00,08:00:00 - 15:00:00,08:00:00 - 13:00:00,08:00:00 - 13:00:00,"Collins Place Professional Suites,Suite 9,45 Collins Street",Melbourne,VIC,3000,-37.814265,144.973003,,,
9af6055e-8a3f-0bfa-e5a9-521327bd2549,CLOSED,Alfred Health - The Alfred Hospital,,08:30:00 - 12:30:00,,,,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,,Alfred Health,
b49da30d-8ca0-409a-ef15-00d9e233de2e,CLOSED,Epworth Sleep Centre,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 3,126 Wellington Parade",East Melbourne,VIC,3002,-37.8162117,144.9859314,,,
4c3c174c-9982-4d06-876f-735deb6bf002,CLOSED,Epworth Freemasons,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,109 Albert Street,East Melbourne,VIC,3002,-37.810646,144.98409,,EPWORTH FOUNDATION,
67769864-4f2b-4c81-98b6-a953dd7ead07,CLOSED,The University of Melbourne - Health Service,08:45:00 - 17:00:00,08:45:00 - 17:00:00,08:45:00 - 17:00:00,08:45:00 - 17:00:00,08:45:00 - 17:00:00,138-146 Cardigan Street,Carlton,VIC,3053,-37.80169678,144.96551514,,UNIVERSITY OF MELBOURNE,
e2d8d040-9e01-4320-b088-044c3b026713,CLOSED,Alfred Health - The Alfred Hospital,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,,Alfred Health,
28eea33a-24a9-db86-0205-90a389e5513f,CLOSED,GenesisCare Centre for Radiation Oncology,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Level 5,126 Wellington Parade",East Melbourne,VIC,3002,-37.8162117,144.9859314,,Genesis Cancer Care Victoria Pty Ltd,
98058897-4792-6d7a-f676-a1419e0f8077,CLOSED,The Royal Melbourne Hospital,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,300 GRATTAN STREET,Parkville,VIC,3052,-37.79863148,144.95634016,,MELBOURNE HEALTH,
acd4603f-e4b1-5bae-d3a5-b3ce7c8ed2e1,CLOSED,Alfred Health - The Alfred Hospital,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"William Buckland Radiotherapy Centre, South Block,Level 1,55 Commercial Road",Melbourne,VIC,3004,-37.8469696,144.98242188,,Alfred Health,
78069e22-27df-714d-08f6-4a8239a48243,OPEN,Peter MacCallum Cancer Centre,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,"Victorian Comprehensive Cancer Centre,305 Grattan Street",Melbourne,VIC,3000,-37.79968262,144.95724487,00:00:00 - 23:59:00,PETER MACCALLUM CANCER INSTITUTE,00:00:00 - 23:59:00
98e940de-8cef-4556-a362-708b50549c29,CLOSED,Royal Victorian Eye And Ear Hospital,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,32 Gisborne Street,East Melbourne,VIC,3002,-37.80902863,144.97651672,,The Royal Victorian Eye And Ear Hospital,
8b5b52c7-37f1-b575-c218-2d6093e2220e,OPEN,Alfred Health - The Alfred Hospital,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,00:00:00 - 23:59:00,Alfred Health,00:00:00 - 23:59:00
99fb4cd0-403e-bda4-18e6-4d2983146583,CLOSED,The Royal Dental Hospital of Melbourne,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,"Royal Dental Hospital,720 Swanston Street",Carlton,VIC,3053,-37.79943466,144.9654541,08:00:00 - 18:00:00,DENTAL HEALTH SERVICES VICTORIA,08:00:00 - 18:00:00
f60ba30f-e4c6-4302-2f51-e3a59b1853ba,CLOSED,Baker Heart & Diabetes Institute,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,"Baker Specialist Clinics,Level 4,99 Commercial Road",Melbourne,VIC,3004,-37.84625244,144.98457336,,BAKER HEART AND DIABETES INSTITUTE,
7745db52-190a-d986-170f-f21d453d8c34,CLOSED,The Royal Melbourne Hospital,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,300 GRATTAN STREET,Parkville,VIC,3052,-37.79863148,144.95634016,,MELBOURNE HEALTH,
b9a18271-1ddc-bbfc-bb93-50eaa2ea8fda,UNKNOWN,The Royal Women's Hospital,,,,,,20 Flemington Road,Parkville,VIC,3052,-37.79898453,144.95507812,,THE ROYAL WOMENS HOSPITAL,
9f946d02-4a67-64fa-ef9c-c0d2fe51450f,CLOSED,Olympic Park Sports Medicine Centre,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 18:00:00,"Aami Park,60 Olympic Boulevard",Melbourne,VIC,3004,-37.82520676,144.98373413,09:00:00 - 13:00:00,Olympic Park Sports Medicine Centre,
5bd0ee38-2da3-3a2c-24ff-9bf785e8f7e0,CLOSED,Peter MacCallum Cancer Centre,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Victorian Comprehensive Cancer Centre,305 Grattan Street",Melbourne,VIC,3000,-37.79968262,144.95724487,,PETER MACCALLUM CANCER INSTITUTE,
6d0b462c-653b-fa36-754d-b1bd56b8ed10,CLOSED,The Royal Melbourne Hospital,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,300 GRATTAN STREET,Parkville,VIC,3052,-37.79863148,144.95634016,,MELBOURNE HEALTH,
8cab061a-3cd0-04d1-0ce8-8077f6704ae6,CLOSED,Dr Joseph Sgroi - Obstetrics & Gynaecology,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,"Freemasons Hospital,320 Victoria Parade",East Melbourne,VIC,3002,-37.80957031,144.98188782,,,
476995a2-485a-7519-59d2-6c7f2ed1e682,CLOSED,Sensational Kids - Kensington,,,,,09:00:00 - 17:00:00,70 Robertson Street,Kensington,VIC,3031,-37.793405,144.93477,,The trustee for The Nicholson Family Trust,
93c5aa2f-a48f-4e10-61b0-7919527df68d,CLOSED,Peak Sports Medicine @ Absolute Health & Performance,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"W1 The William, Ground Floor,199 William Street",Melbourne,VIC,3000,-37.81459045,144.95730591,,,
692b0df4-f3d9-8b1d-58e7-058394bbb32b,CLOSED,Sensational Kids - Kensington,,,09:00:00 - 17:00:00,,,70 Robertson Street,Kensington,VIC,3031,-37.793405,144.93477,,The trustee for The Nicholson Family Trust,
34a91ff8-93fd-8e3a-710f-f82d3bd64e1d,CLOSED,Alfred Health - The Alfred Hospital,08:30:00 - 12:30:00,13:00:00 - 17:00:00,,13:00:00 - 17:00:00,,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,,Alfred Health,
640d3b3a-acc0-cad0-610b-fa7ce9ba577d,OPEN,The Royal Women's Hospital,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,20 Flemington Road,Parkville,VIC,3052,-37.79898453,144.95507812,00:00:00 - 23:59:00,THE ROYAL WOMENS HOSPITAL,00:00:00 - 23:59:00
b2d9fadf-dfd8-fce7-3848-9abe150a2d84,CLOSED,Peter MacCallum Cancer Centre,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Victorian Comprehensive Cancer Centre,305 Grattan Street",Melbourne,VIC,3000,-37.79968262,144.95724487,,PETER MACCALLUM CANCER INSTITUTE,
6f106cd1-603b-8f35-8786-a1fc466c91bd,CLOSED,GROW Obstetrics,09:00:00 - 16:00:00,09:00:00 - 16:00:00,09:00:00 - 16:00:00,09:00:00 - 16:00:00,09:00:00 - 13:00:00,"Level 2 Suite 209,320 Victoria Parade",East Melbourne,VIC,3002,-37.80957031,144.98188782,,,
435e52ba-6cfb-c9e1-8db8-e78edc0cc84e,CLOSED,Olympic Park Sports Medicine Centre,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 18:00:00,"Aami Park,60 Olympic Boulevard",Melbourne,VIC,3004,-37.82520676,144.98373413,09:00:00 - 13:00:00,Olympic Park Sports Medicine Centre,
05220c5b-4bb5-ec93-0fcf-80112ee7467e,CLOSED,Jolimont Endoscopy Centre,07:00:00 - 16:30:00,07:00:00 - 16:30:00,07:00:00 - 16:30:00,07:00:00 - 16:30:00,07:00:00 - 16:30:00,"Ground Floor  Unit 19,201 Wellington Parade",East Melbourne,VIC,3002,-37.81674576,144.97842407,08:00:00 - 15:00:00,,
e5084a7c-215e-ca9e-6cef-ec273eeed658,CLOSED,Medi7 - St Kilda Rd,09:00:00 - 14:30:00,09:30:00 - 16:30:00,,09:00:00 - 16:00:00,09:30:00 - 16:00:00,"Suite 2A,517 St Kilda Road",Melbourne,VIC,3004,-37.84459305,144.97930908,,THE TRUSTEE FOR THE MEDI7 UNIT TRUST,
93d9ef41-e3a7-21c1-8fe6-021831680cb9,CLOSED,Dr Andrew See - Radiation Oncologist,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 8,124 Grey Street",East Melbourne,VIC,3002,-37.81156715,144.9842947,,,
bd97811d-f66c-fb1a-5bf7-03719f88d320,CLOSED,The Children's Private Medical Group,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Level 3 Suite 3-3,48 Flemington Road",Parkville,VIC,3052,-37.79499817,144.9499054,,"ANDERSON, STUART",
5497c84b-1e49-37db-55b9-34939b013bdd,CLOSED,Parkville Eye Specialists,08:00:00 - 17:30:00,08:00:00 - 17:30:00,08:00:00 - 17:30:00,08:00:00 - 17:30:00,08:00:00 - 17:30:00,"Level 4,48 Flemington Road",Parkville,VIC,3052,-37.79499817,144.9499054,,EYE SERVICES PARKVILLE,
2627649d-a5ac-9c5b-b2f2-9c80f0609852,CLOSED,The Royal Children's Hospital,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,50 Flemington Road,Parkville,VIC,3052,-37.79475021,144.95059204,,The Royal Children's Hospital,
7e7dd454-5e7e-d7b8-148a-30e9c6d52e03,CLOSED,The Children's Private Medical Group,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Level 3 Suite 3-3,48 Flemington Road",Parkville,VIC,3052,-37.79499817,144.9499054,,"ANDERSON, STUART",
692eda1f-b72e-787f-12e2-d923ea3a4fec,CLOSED,Alfred Health - The Alfred Hospital,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,,Alfred Health,
f390388d-e4b3-a332-3dcc-86f58196488c,CLOSED,Olympic Park Sports Medicine Centre,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 18:00:00,"Aami Park,60 Olympic Boulevard",Melbourne,VIC,3004,-37.82520676,144.98373413,09:00:00 - 13:00:00,Olympic Park Sports Medicine Centre,
7aa7c459-2197-4853-f089-04aff7669774,CLOSED,Melbourne Urology Consultants,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Epworth Building,Level 7 Suite 7.3,124 Grey Street",East Melbourne,VIC,3002,-37.81156371,144.98428446,,,
c57a1e79-16dc-9fd6-f8a5-37b6a2344bef,CLOSED,Australian College Of Optometry - Carlton Clinic,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,374 Cardigan Street,Carlton,VIC,3053,-37.79541016,144.96664429,,AUSTRALIAN COLLEGE OF OPTOMETRY,
0f4d74b4-3f61-5dbc-ab57-f729c4b7c8ce,CLOSED,La Trobe Street Medical,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 16:00:00,"Level 1 Shop 152,211 La Trobe Street",Melbourne,VIC,3000,-37.81044006,144.96281433,,,
078faac8-4dc2-a811-3223-76cc93f112dd,CLOSED,Peter MacCallum Cancer Centre,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Victorian Comprehensive Cancer Centre,305 Grattan Street",Melbourne,VIC,3000,-37.79968262,144.95724487,,PETER MACCALLUM CANCER INSTITUTE,
d57900ab-7d43-906a-2777-e8eaa3a019eb,CLOSED,The Children's Private Medical Group,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Level 3 Suite 3-3,48 Flemington Road",Parkville,VIC,3052,-37.79499817,144.9499054,,"ANDERSON, STUART",
7aee5bd9-8748-01d9-a073-62304921afa8,CLOSED,Alfred Health - The Alfred Hospital,09:00:00 - 16:30:00,09:00:00 - 16:30:00,09:00:00 - 16:30:00,09:00:00 - 16:30:00,09:00:00 - 13:00:00,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,,Alfred Health,
50c83a57-f7eb-9959-b834-b0582d0927c2,CLOSED,The Children's Private Medical Group,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Level 3 Suite 3-3,48 Flemington Road",Parkville,VIC,3052,-37.79499817,144.9499054,,"ANDERSON, STUART",
f7410a43-3906-07fb-631a-8095d8701d2a,CLOSED,Dr David Love - Orthopaedic Surgeon,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 4,Suite 3,124 Grey Street",East Melbourne,VIC,3002,-37.81167,144.98431,,,
92783608-836c-6b9b-adba-c53ddce4f2c2,CLOSED,Dr Wan Tin Teh - Gynaecologist,08:00:00 - 16:30:00,08:00:00 - 16:30:00,08:00:00 - 16:30:00,08:00:00 - 16:30:00,08:00:00 - 16:30:00,"Suite 4,320 Victoria Parade",East Melbourne,VIC,3002,-37.80942154,144.98248291,,,
34a0b5f1-89fd-da63-cec3-0f5d6470a168,CLOSED,City Baths Spinal And Sports Medicine Clinic,07:30:00 - 19:00:00,07:30:00 - 19:00:00,07:30:00 - 19:00:00,07:30:00 - 19:00:00,07:30:00 - 18:30:00,420 Swanston Street,Melbourne,VIC,3000,-37.80695724,144.96350098,08:00:00 - 12:00:00,,
e7e0950f-278b-3004-d27d-0fad515f3f6f,CLOSED,The Royal Women's Hospital,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,20 Flemington Road,Parkville,VIC,3052,-37.79898453,144.95507812,,THE ROYAL WOMENS HOSPITAL,
c2731ffe-f039-841b-bd3a-bdd4586b7488,CLOSED,Dr Chandrika Parmar - IVF,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,250 Victoria Parade,East Melbourne,VIC,3002,-37.80915833,144.97998047,,,
7c09cd8c-befa-b05e-2ede-b4caf7743a36,CLOSED,The Royal Dental Hospital of Melbourne,08:30:00 - 18:00:00,08:30:00 - 18:00:00,08:30:00 - 18:00:00,08:30:00 - 18:00:00,08:30:00 - 18:00:00,"Royal Dental Hospital,720 Swanston Street",Carlton,VIC,3053,-37.79943466,144.9654541,08:30:00 - 18:00:00,DENTAL HEALTH SERVICES VICTORIA,08:30:00 - 18:00:00
a278cba6-fc91-835e-e62b-027bb1f267f9,CLOSED,Alfred Health - The Alfred Hospital,08:00:00 - 16:00:00,08:00:00 - 16:00:00,08:00:00 - 16:00:00,08:00:00 - 16:00:00,08:00:00 - 16:00:00,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,,Alfred Health,
c89f9aee-12ab-ab64-2afe-ef366a182c9c,CLOSED,Epworth Freemasons,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,109 Albert Street,East Melbourne,VIC,3002,-37.810646,144.98409,,EPWORTH FOUNDATION,
1ad113de-5d71-fc82-3060-b9172526c316,OPEN,Royal Victorian Eye And Ear Hospital,07:00:00 - 23:00:00,07:00:00 - 23:00:00,07:00:00 - 23:00:00,07:00:00 - 23:00:00,07:00:00 - 23:00:00,32 Gisborne Street,East Melbourne,VIC,3002,-37.80902863,144.97651672,07:00:00 - 23:00:00,The Royal Victorian Eye And Ear Hospital,07:00:00 - 23:00:00
8064bdf9-de5b-5d9a-55a3-666742191476,CLOSED,Baker Heart & Diabetes Institute,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Baker Specialist Clinics,Level 4,99 Commercial Road",Melbourne,VIC,3004,-37.84625244,144.98457336,,BAKER HEART AND DIABETES INSTITUTE,
069f330b-31f9-614e-e019-5a9972de78a7,CLOSED,Melbourne Physicians Group,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 205,55 Flemington Road",North Melbourne,VIC,3051,-37.79975128,144.954422,,,
b333aea2-acab-1be7-369b-2b1ee011a791,CLOSED,CBD Doctors Melbourne,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,"Level 10,53 Queen Street",Melbourne,VIC,3000,-37.81755829,144.96153259,,,
6ebb1b63-265a-1027-96cb-7fb374fe806d,CLOSED,The Royal Melbourne Hospital,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,300 GRATTAN STREET,Parkville,VIC,3052,-37.79863148,144.95634016,,MELBOURNE HEALTH,
4fc86f1c-1207-06db-451b-f667ac8a4e90,CLOSED,Alfred Health - The Alfred Hospital,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,,Alfred Health,
f46c8c4c-bccf-3af3-e8a5-ed2c09a1ed6d,CLOSED,Olympic Park Sports Medicine Centre,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 18:00:00,"Aami Park,60 Olympic Boulevard",Melbourne,VIC,3004,-37.82520676,144.98373413,09:00:00 - 13:00:00,Olympic Park Sports Medicine Centre,
7041a953-6cfa-66ac-6e75-66eba387f8fe,CLOSED,The Children's Private Medical Group,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Level 3 Suite 3-3,48 Flemington Road",Parkville,VIC,3052,-37.79499817,144.9499054,,"ANDERSON, STUART",
bcc70332-1659-c7da-30e5-295a60452597,CLOSED,Peter MacCallum Cancer Centre,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Victorian Comprehensive Cancer Centre,305 Grattan Street",Melbourne,VIC,3000,-37.79968262,144.95724487,,PETER MACCALLUM CANCER INSTITUTE,
f150c906-b478-b79a-58a5-2454ab9d51e7,CLOSED,The Royal Women's Hospital,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,20 Flemington Road,Parkville,VIC,3052,-37.79898453,144.95507812,,THE ROYAL WOMENS HOSPITAL,
4f958de2-2a8e-5db1-58e6-bde581a8e243,CLOSED,The Town Medical Centre,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,"Level 5,179 Queen Street",Melbourne,VIC,3000,-37.81450653,144.96002197,,,
3d7a9092-8802-5a74-5287-9d5f052cfee0,CLOSED,Olympic Park Sports Medicine Centre,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 18:00:00,"Aami Park,60 Olympic Boulevard",Melbourne,VIC,3004,-37.82520676,144.98373413,09:00:00 - 13:00:00,Olympic Park Sports Medicine Centre,
5a475df6-364d-e344-bef4-632f0fcb9687,CLOSED,City Baths Spinal And Sports Medicine Clinic,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 18:30:00,420 Swanston Street,Melbourne,VIC,3000,-37.80695724,144.96350098,08:00:00 - 12:00:00,,
972cb69d-dbf7-e67d-5d36-c957098e1b06,CLOSED,Melbourne Endoscopy Group Day Procedure Centre,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 3 Suite 9,517 St Kilda Road",Melbourne,VIC,3004,-37.84459305,144.9793396,,THE TRUSTEE FOR M E G UNIT TRUST,
605cca6b-3f93-f32c-3b14-f7457187df39,CLOSED,Epworth Freemasons,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,109 Albert Street,East Melbourne,VIC,3002,-37.810646,144.98409,,EPWORTH FOUNDATION,
a9563b4d-c392-3738-aa42-8cca93f48542,CLOSED,Alfred Health - The Alfred Hospital,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,,Alfred Health,
3d03d136-6d62-f87f-a423-3e61cdbd6399,CLOSED,The Children's Private Medical Group,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Level 3 Suite 3-3,48 Flemington Road",Parkville,VIC,3052,-37.79499817,144.9499054,,"ANDERSON, STUART",
338fafca-09fa-a868-7022-c53530e6f1e9,CLOSED,Royal Victorian Eye And Ear Hospital,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,32 Gisborne Street,East Melbourne,VIC,3002,-37.80902863,144.97651672,,The Royal Victorian Eye And Ear Hospital,
435a4e22-e3d5-ca37-935a-59d233846124,CLOSED,Sensational Kids - Kensington,,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,70 Robertson Street,Kensington,VIC,3031,-37.793405,144.93477,,The trustee for The Nicholson Family Trust,
cd7cd49a-fc21-4560-828f-d8ecc8b10222,CLOSED,The Royal Women's Hospital,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,20 Flemington Road,Parkville,VIC,3052,-37.79898453,144.95507812,,THE ROYAL WOMENS HOSPITAL,
7435c615-d17e-69db-0695-d6517805ace9,CLOSED,Collins St Optometrists,09:00:00 - 18:00:00,09:00:00 - 18:00:00,09:00:00 - 18:00:00,09:00:00 - 18:00:00,09:00:00 - 18:00:00,"Level 9,267 Collins Street",Melbourne,VIC,3000,-37.816204,144.965199,,,
5a8f1c24-420c-62c7-ff16-dd84331e5531,CLOSED,Diabetes and Specialist Centre,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 2 Suite 3,517 St Kilda Road",Melbourne,VIC,3004,-37.84459305,144.9793396,,,
51bd7892-f287-41b4-a1f9-eee1b572e680,CLOSED,The University of Melbourne - Health Service,08:45:00 - 17:00:00,08:45:00 - 17:00:00,08:45:00 - 17:00:00,08:45:00 - 17:00:00,08:45:00 - 17:00:00,138-146 Cardigan Street,Carlton,VIC,3053,-37.80169678,144.96551514,,UNIVERSITY OF MELBOURNE,
8f249c90-ffe6-d3ec-00f5-c29106df59e1,CLOSED,The University of Melbourne - Health Service,08:45:00 - 17:00:00,08:45:00 - 17:00:00,08:45:00 - 17:00:00,08:45:00 - 17:00:00,08:45:00 - 17:00:00,138-146 Cardigan Street,Carlton,VIC,3053,-37.80169678,144.96551514,,UNIVERSITY OF MELBOURNE,
ec8a82f0-0471-eadf-814f-38059e3323ef,CLOSED,Epworth Sleep Centre,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 3,126 Wellington Parade",East Melbourne,VIC,3002,-37.8162117,144.9859314,,,
efce83e6-704a-4509-9932-32ae8370ec7d,UNKNOWN,Alfred Health - The Alfred Hospital,,,,,,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,,Alfred Health,
